_id	listing_url	property_type	room_type	bed_type	minimum_nights	maximum_nights	cancellation_policy	first_review	last_review	accommodates	bedrooms	beds	number_of_reviews	bathrooms	amenities	price	security_deposit	cleaning_fee	extra_people	guests_included	weekly_price	monthly_price	reviews_per_month	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	review_scores_rating	availability_30	availability_60	availability_90	availability_365	host_response_time	host_response_rate	host_is_superhost	host_has_profile_pic	host_identity_verified	host_listings_count	host_total_listings_count	address_country_code	address_location_coordinates	address_location_is_location_exact
6100514	https://www.airbnb.com/rooms/6100514	Apartment	Entire home/apt	Real Bed	4	21	strict_14_with_grace_period	2015-09-17T04:00:00Z	2017-10-24T04:00:00Z	2	1	1	30	1		200	NA	NA	0	1	NA	NA	NA	10	9	10	10	10	10	98	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
4894520	https://www.airbnb.com/rooms/4894520	Apartment	Private room	Real Bed	2	1125	flexible	2015-02-17T05:00:00Z	2018-09-01T04:00:00Z	2	1	1	11	1.5		42	0	10	0	2	184	NA	NA	9	9	10	10	10	10	93	0	0	2	134	within a day	100	FALSE	TRUE	FALSE	1	1	CA		TRUE
4951001	https://www.airbnb.com/rooms/4951001	Apartment	Entire home/apt	Real Bed	5	30	strict_14_with_grace_period	NA	NA	3	1	2	0	1		280	500	130	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
4962894	https://www.airbnb.com/rooms/4962894	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	1	1	1	0	1		127	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	TR		TRUE
4964534	https://www.airbnb.com/rooms/4964534	House	Private room	Real Bed	2	1125	strict_14_with_grace_period	2015-03-21T04:00:00Z	2019-01-27T05:00:00Z	2	1	1	47	1		131	300	NA	50	1	NA	2300	NA	10	10	10	10	10	10	95	30	60	90	347	within an hour	100	TRUE	TRUE	FALSE	16	16	BR		FALSE
4995138	https://www.airbnb.com/rooms/4995138	Apartment	Entire home/apt	Real Bed	4	1125	super_strict_60	NA	NA	6	3	3	0	2.5		1529	1865	448	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	within a few hours	91	FALSE	TRUE	TRUE	153	153	BR		TRUE
5029573	https://www.airbnb.com/rooms/5029573	Apartment	Private room	Real Bed	1	35	flexible	NA	NA	1	1	1	0	1		60	NA	NA	0	1	NA	1000	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
5071941	https://www.airbnb.com/rooms/5071941	Bed and breakfast	Private room	Real Bed	1	1125	moderate	2015-02-23T05:00:00Z	2018-12-31T05:00:00Z	2	1	2	4	1		903	NA	NA	0	1	5500	18800	NA	9	8	10	9	10	9	90	30	60	90	365	within a few hours	100	FALSE	TRUE	FALSE	3	3	HK		TRUE
5084164	https://www.airbnb.com/rooms/5084164	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		298	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
510923	https://www.airbnb.com/rooms/510923	House	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2013-06-17T04:00:00Z	2017-08-14T04:00:00Z	5	3	4	23	2		140	200	0	10	3	NA	NA	NA	10	10	10	10	9	9	91	0	0	0	188	within a few hours	100	FALSE	TRUE	FALSE	2	2	ES		TRUE
5116907	https://www.airbnb.com/rooms/5116907	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2015-04-05T04:00:00Z	2018-11-10T05:00:00Z	2	1	1	15	1		139	500	70	0	1	700	NA	NA	10	10	10	10	9	10	99	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	2	2	AU		FALSE
5122899	https://www.airbnb.com/rooms/5122899	Apartment	Private room	Real Bed	7	1125	moderate	2015-03-30T04:00:00Z	2018-11-25T05:00:00Z	1	1	1	159	1		61	NA	NA	0	1	500	1500	NA	10	10	10	10	10	9	94	16	38	68	343	within an hour	100	FALSE	TRUE	FALSE	1	1	US		TRUE
5189747	https://www.airbnb.com/rooms/5189747	Apartment	Entire home/apt	Real Bed	4	180	strict_14_with_grace_period	2015-03-31T04:00:00Z	2019-03-01T05:00:00Z	6	2	4	123	2		96	300	100	0	1	NA	NA	NA	9	10	10	9	9	9	94	17	42	72	343	within an hour	100	FALSE	TRUE	FALSE	37	37	ES		FALSE
5194434	https://www.airbnb.com/rooms/5194434	Farm stay	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2015-03-21T04:00:00Z	2019-01-27T05:00:00Z	3	1	1	76	1		175	500	100	45	2	900	2700	NA	9	9	10	9	10	9	92	4	29	59	334	within a day	64	FALSE	TRUE	FALSE	8	8	US		TRUE
5208678	https://www.airbnb.com/rooms/5208678	Hostel	Private room	Real Bed	1	1125	flexible	2015-02-07T05:00:00Z	2018-08-12T04:00:00Z	2	1	2	28	1		502	NA	NA	0	1	NA	NA	NA	10	10	10	10	9	9	94	0	0	0	222	within an hour	100	FALSE	TRUE	TRUE	2	2	HK		FALSE
5222986	https://www.airbnb.com/rooms/5222986	Apartment	Entire home/apt	Real Bed	5	1125	strict_14_with_grace_period	2015-09-07T04:00:00Z	2017-05-29T04:00:00Z	2	1	1	26	1		801	3000	100	0	1	4500	23500	NA	10	10	10	10	10	10	98	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	HK		FALSE
5249793	https://www.airbnb.com/rooms/5249793	House	Entire home/apt	Real Bed	2	1125	moderate	2015-08-15T04:00:00Z	2019-02-08T05:00:00Z	6	3	3	51	2		175	450	125	0	1	990	2450	NA	10	9	10	10	9	9	90	4	34	64	185	within an hour	90	FALSE	TRUE	TRUE	1	1	US		TRUE
5250762	https://www.airbnb.com/rooms/5250762	House	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2015-03-28T04:00:00Z	2019-02-18T05:00:00Z	8	3	4	21	2		110	0	85	18	2	660	NA	NA	10	9	10	10	10	9	92	28	58	88	360	within a few hours	91	FALSE	TRUE	TRUE	14	14	US		TRUE
5260247	https://www.airbnb.com/rooms/5260247	Apartment	Private room	Real Bed	4	90	moderate	2015-03-19T04:00:00Z	2018-10-12T04:00:00Z	2	1	1	55	1		185	0	50	0	1	1140	3800	NA	10	10	10	10	10	10	98	6	6	6	6	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
5313939	https://www.airbnb.com/rooms/5313939	Apartment	Entire home/apt	Real Bed	3	30	strict_14_with_grace_period	2015-03-05T05:00:00Z	2019-02-07T05:00:00Z	4	2	3	63	2		705	0	60	0	6	NA	NA	NA	9	9	10	10	10	9	92	7	14	28	56	within an hour	97	FALSE	TRUE	FALSE	98	98	ES		TRUE
5315955	https://www.airbnb.com/rooms/5315955	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2015-04-12T04:00:00Z	2018-12-09T05:00:00Z	3	1	1	124	1		165	0	70	0	1	NA	NA	NA	9	8	9	9	10	8	82	27	37	63	314	within a day	70	FALSE	TRUE	FALSE	1	1	US		TRUE
5327223	https://www.airbnb.com/rooms/5327223	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2015-03-07T05:00:00Z	2015-11-18T05:00:00Z	2	1	1	24	1		150	450	60	0	1	950	2000	NA	10	10	10	10	10	10	96	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	CA		TRUE
5345273	https://www.airbnb.com/rooms/5345273	Townhouse	Entire home/apt	Real Bed	3	60	moderate	2015-06-08T04:00:00Z	2019-02-28T05:00:00Z	10	4	6	185	4		135	200	60	15	4	NA	NA	NA	9	10	9	10	10	9	94	11	23	37	130	within an hour	100	FALSE	TRUE	TRUE	1	1	ES		TRUE
5357380	https://www.airbnb.com/rooms/5357380	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2015-04-28T04:00:00Z	2019-01-01T05:00:00Z	2	1	1	13	1		216	NA	120	0	1	NA	NA	NA	9	9	10	10	10	10	92	30	60	90	365	within a few hours	80	FALSE	TRUE	FALSE	2	2	TR		FALSE
536526	https://www.airbnb.com/rooms/536526	Apartment	Entire home/apt	Real Bed	2	1095	strict_14_with_grace_period	2012-07-02T04:00:00Z	2018-12-31T05:00:00Z	3	1	1	44	1		206	791	132	53	2	2004	3955	NA	9	9	10	10	8	9	92	15	22	52	260	within an hour	100	FALSE	TRUE	TRUE	5	5	TR		TRUE
543962	https://www.airbnb.com/rooms/543962	House	Entire home/apt	Real Bed	3	30	strict_14_with_grace_period	2013-02-08T05:00:00Z	2019-01-27T05:00:00Z	4	2	2	61	1		189	500	159	40	2	1250	5000	NA	10	10	10	10	10	10	98	13	30	46	235	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
5549057	https://www.airbnb.com/rooms/5549057	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2017-12-16T05:00:00Z	2019-02-16T05:00:00Z	2	1	1	43	1		70	0	30	30	1	450	1700	NA	10	10	10	10	10	10	99	21	51	81	262	within a few hours	100	TRUE	TRUE	FALSE	1	1	AU		TRUE
555588	https://www.airbnb.com/rooms/555588	Apartment	Entire home/apt	Real Bed	3	30	strict_14_with_grace_period	2012-07-27T04:00:00Z	2019-02-10T05:00:00Z	6	2	4	246	1		243	NA	NA	63	2	NA	NA	NA	10	10	10	10	10	9	96	26	52	78	258	within an hour	100	TRUE	TRUE	TRUE	2	2	TR		FALSE
55737	https://www.airbnb.com/rooms/55737	Apartment	Entire home/apt	Real Bed	5	730	strict_14_with_grace_period	2010-11-08T05:00:00Z	2019-02-19T05:00:00Z	2	1	1	122	1		199	150	80	0	1	NA	5000	NA	10	10	10	10	10	9	96	13	39	69	344	within a few hours	100	FALSE	TRUE	FALSE	1	1	US		TRUE
5621724	https://www.airbnb.com/rooms/5621724	Apartment	Entire home/apt	Futon	15	1125	strict_14_with_grace_period	NA	NA	2	1	1	0	1		81	200	25	10	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	CA		FALSE
564564	https://www.airbnb.com/rooms/564564	Apartment	Private room	Real Bed	5	90	strict_14_with_grace_period	2012-07-15T04:00:00Z	2016-04-23T04:00:00Z	2	1	2	17	2		101	500	150	50	1	560	1400	NA	10	9	10	10	10	9	86	18	48	78	78	within a few hours	100	FALSE	TRUE	FALSE	2	2	BR		TRUE
5725151	https://www.airbnb.com/rooms/5725151	Apartment	Entire home/apt	Real Bed	28	2800	strict_14_with_grace_period	2015-10-08T04:00:00Z	2019-02-22T05:00:00Z	4	3	4	7	1		1382	4000	1200	50	2	NA	24500	NA	10	9	10	10	10	9	97	14	44	74	349	within a few hours	100	FALSE	TRUE	TRUE	22	22	HK		FALSE
573924	https://www.airbnb.com/rooms/573924	Apartment	Entire home/apt	Real Bed	90	1125	strict_14_with_grace_period	2012-08-08T04:00:00Z	2015-10-06T04:00:00Z	4	1	1	6	1		68	500	65	20	2	NA	1250	NA	10	10	10	10	8	9	90	0	0	0	253	within a few hours	99	FALSE	TRUE	FALSE	21	21	CA		TRUE
5739687	https://www.airbnb.com/rooms/5739687	Bed and breakfast	Private room	Real Bed	1	1125	flexible	NA	NA	1	1	1	0	1		100	NA	100	50	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
5806416	https://www.airbnb.com/rooms/5806416	Apartment	Entire home/apt	Real Bed	2	7	moderate	2015-04-06T04:00:00Z	2019-01-23T05:00:00Z	3	1	4	112	1		260	200	90	20	2	NA	NA	NA	10	10	10	10	10	10	94	18	25	48	129	within an hour	100	FALSE	TRUE	TRUE	2	2	US		TRUE
582364	https://www.airbnb.com/rooms/582364	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2012-07-17T04:00:00Z	2019-03-06T05:00:00Z	11	4	7	273	2.5		175	300	80	25	4	900	3200	NA	10	10	10	10	9	10	97	10	19	24	201	within an hour	100	TRUE	TRUE	TRUE	2	2	ES		FALSE
5825251	https://www.airbnb.com/rooms/5825251	Loft	Entire home/apt	Real Bed	15	60	strict_14_with_grace_period	NA	NA	4	1	2	0	1		101	1500	60	25	2	800	2650	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	CA		TRUE
5837702	https://www.airbnb.com/rooms/5837702	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	NA	NA	4	2	2	0	1		100	NA	100	0	1	600	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		FALSE
5850712	https://www.airbnb.com/rooms/5850712	Apartment	Entire home/apt	Real Bed	4	31	strict_14_with_grace_period	2017-09-17T04:00:00Z	2019-02-27T05:00:00Z	2	1	1	27	1		120	1000	75	175	2	1000	3500	NA	10	9	10	10	10	10	99	4	7	7	7	within an hour	100	TRUE	TRUE	FALSE	1	1	US		FALSE
5883037	https://www.airbnb.com/rooms/5883037	Apartment	Private room	Real Bed	1	360	strict_14_with_grace_period	2015-06-09T04:00:00Z	2018-10-29T04:00:00Z	2	1	1	23	1		84	0	89	66	1	NA	NA	NA	10	10	10	10	9	10	99	0	0	0	248	within an hour	100	TRUE	TRUE	TRUE	2	2	TR		FALSE
591106	https://www.airbnb.com/rooms/591106	Apartment	Entire home/apt	Real Bed	2	29	strict_14_with_grace_period	2012-07-24T04:00:00Z	2019-02-16T05:00:00Z	2	1	1	212	1		96	0	62	0	1	553	NA	NA	10	9	10	10	10	9	90	4	8	14	233	within a few hours	100	FALSE	TRUE	FALSE	3	3	US		TRUE
5940548	https://www.airbnb.com/rooms/5940548	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	2	0	1		100	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	a few days or more	0	FALSE	TRUE	FALSE	1	1	TR		FALSE
5980264	https://www.airbnb.com/rooms/5980264	House	Entire home/apt	Real Bed	3	28	strict_14_with_grace_period	2015-08-28T04:00:00Z	2018-12-12T05:00:00Z	6	2	3	23	2		500	500	250	25	4	2912	NA	NA	10	9	10	10	10	9	97	1	3	12	169	within an hour	100	TRUE	TRUE	TRUE	1	1	US		TRUE
5986898	https://www.airbnb.com/rooms/5986898	Apartment	Entire home/apt	Real Bed	3	1125	moderate	2015-04-27T04:00:00Z	2019-02-21T05:00:00Z	4	1	1	152	1		115	150	110	10	2	645	NA	NA	10	10	10	10	10	10	96	3	4	10	103	within a few hours	95	TRUE	TRUE	TRUE	2	2	US		TRUE
6026166	https://www.airbnb.com/rooms/6026166	Apartment	Private room	Real Bed	3	10	strict_14_with_grace_period	2015-09-08T04:00:00Z	2016-01-03T05:00:00Z	1	1	1	2	1		125	150	50	0	1	NA	NA	NA	8	10	8	10	10	9	90	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
6081771	https://www.airbnb.com/rooms/6081771	Boutique hotel	Private room	Real Bed	1	1125	flexible	2015-06-14T04:00:00Z	2018-02-01T05:00:00Z	2	1	1	13	1		100	0	0	0	2	1476	5267	NA	9	9	10	10	10	10	91	29	59	89	324	within an hour	100	FALSE	TRUE	TRUE	80	80	TR		FALSE
6106370	https://www.airbnb.com/rooms/6106370	Cottage	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2015-06-02T04:00:00Z	2019-02-26T05:00:00Z	4	2	3	149	1		95	NA	50	10	2	420	1500	NA	10	10	10	10	10	10	97	1	30	47	293	within an hour	100	TRUE	TRUE	TRUE	6	6	US		TRUE
6140179	https://www.airbnb.com/rooms/6140179	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2015-06-02T04:00:00Z	2015-12-28T05:00:00Z	2	1	1	5	1		40	NA	25	0	1	250	950	NA	10	9	10	10	8	9	87	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	CA		TRUE
6152624	https://www.airbnb.com/rooms/6152624	Apartment	Entire home/apt	Real Bed	2	1120	moderate	2015-08-18T04:00:00Z	2019-03-03T05:00:00Z	2	1	1	152	1		85	100	45	25	2	540	NA	NA	10	9	10	10	9	9	96	3	13	20	274	within a few hours	100	FALSE	TRUE	TRUE	1	1	ES		TRUE
6146081	https://www.airbnb.com/rooms/6146081	Apartment	Entire home/apt	Real Bed	3	28	strict_14_with_grace_period	2015-05-17T04:00:00Z	2019-02-24T05:00:00Z	8	2	6	52	1		97	NA	50	0	1	863	3100	NA	9	8	10	10	9	9	91	17	38	64	339	within a few hours	100	FALSE	TRUE	TRUE	2	2	US		TRUE
6147746	https://www.airbnb.com/rooms/6147746	House	Entire home/apt	Real Bed	4	1125	strict_14_with_grace_period	2015-05-02T04:00:00Z	2018-03-09T05:00:00Z	4	2	3	15	2		7002	8000	1000	0	1	30000	110000	NA	9	8	10	9	9	9	94	23	53	83	173	NA	NA	FALSE	TRUE	FALSE	1	1	HK		TRUE
6171211	https://www.airbnb.com/rooms/6171211	Apartment	Private room	Real Bed	7	10	strict_14_with_grace_period	NA	NA	2	1	1	0	1		32	NA	NA	50	1	NA	950	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
6184600	https://www.airbnb.com/rooms/6184600	Apartment	Private room	Real Bed	3	1125	strict_14_with_grace_period	2015-05-14T04:00:00Z	2019-03-04T05:00:00Z	3	1	1	147	1		55	200	25	30	2	NA	NA	NA	10	10	10	10	9	9	95	23	53	83	258	within an hour	100	FALSE	TRUE	FALSE	2	2	ES		TRUE
6170899	https://www.airbnb.com/rooms/6170899	House	Entire home/apt	Real Bed	3	1125	flexible	2015-06-30T04:00:00Z	2019-02-14T05:00:00Z	6	3	3	57	2		198	NA	50	20	4	1178	4158	NA	10	10	10	10	10	10	99	5	10	22	249	within a few hours	100	TRUE	TRUE	FALSE	1	1	AU		TRUE
6180741	https://www.airbnb.com/rooms/6180741	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-05-25T04:00:00Z	2017-05-25T04:00:00Z	4	2	2	44	1		210	400	110	0	2	NA	NA	NA	10	10	10	10	9	9	96	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
6183610	https://www.airbnb.com/rooms/6183610	Condominium	Entire home/apt	Real Bed	5	21	moderate	2015-06-03T04:00:00Z	2019-03-04T05:00:00Z	2	1	1	65	1		179	NA	50	0	2	NA	NA	NA	10	10	10	10	10	10	97	0	1	8	44	within a few hours	100	TRUE	TRUE	TRUE	2	2	US		TRUE
6242962	https://www.airbnb.com/rooms/6242962	Aparthotel	Private room	Real Bed	1	1125	moderate	2015-11-10T05:00:00Z	2018-12-27T05:00:00Z	3	1	2	10	1		295	0	0	60	3	1876	7147	NA	9	9	9	9	9	9	88	0	0	0	0	within a few hours	80	FALSE	TRUE	TRUE	8	8	TR		FALSE
6243157	https://www.airbnb.com/rooms/6243157	Apartment	Entire home/apt	Real Bed	14	1125	moderate	NA	NA	2	2	2	0	2		55	NA	35	15	1	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	CA		FALSE
6262269	https://www.airbnb.com/rooms/6262269	Condominium	Entire home/apt	Real Bed	7	1125	strict_14_with_grace_period	2015-05-15T04:00:00Z	2018-12-14T05:00:00Z	4	2	2	62	1.5		99	0	100	35	2	NA	2970	NA	10	9	10	10	10	10	94	3	3	15	138	within a few hours	100	FALSE	TRUE	FALSE	4	4	US		TRUE
6269517	https://www.airbnb.com/rooms/6269517	Apartment	Entire home/apt	Real Bed	3	1125	moderate	2015-05-09T04:00:00Z	2019-02-03T05:00:00Z	2	1	1	120	1		150	NA	75	0	1	950	3600	NA	10	10	10	10	10	10	95	6	7	10	230	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
6269968	https://www.airbnb.com/rooms/6269968	Condominium	Private room	Real Bed	2	90	strict_14_with_grace_period	2015-05-14T04:00:00Z	2019-02-25T05:00:00Z	2	1	1	128	1		33	0	8	8	1	231	961	NA	9	10	10	10	9	10	90	6	6	6	6	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
6283933	https://www.airbnb.com/rooms/6283933	House	Private room	Real Bed	2	1125	flexible	NA	NA	2	1	1	0	1		45	NA	70	30	1	500	1300	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
6284249	https://www.airbnb.com/rooms/6284249	Apartment	Entire home/apt	Real Bed	7	1125	strict_14_with_grace_period	2015-07-06T04:00:00Z	2017-08-31T04:00:00Z	5	2	5	9	2		45	NA	NA	0	1	300	NA	NA	9	9	10	10	8	9	89	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	2	2	PT		TRUE
6288998	https://www.airbnb.com/rooms/6288998	Apartment	Private room	Real Bed	7	1125	flexible	2015-05-30T04:00:00Z	2016-03-23T04:00:00Z	1	1	1	4	1		53	NA	NA	0	1	400	1150	NA	10	10	10	10	10	10	100	29	59	89	364	within a day	100	FALSE	TRUE	FALSE	1	1	TR		FALSE
6293102	https://www.airbnb.com/rooms/6293102	House	Private room	Real Bed	1	1125	strict_14_with_grace_period	2015-05-10T04:00:00Z	2015-06-01T04:00:00Z	2	1	1	2	1.5		68	NA	NA	0	1	320	1190	NA	10	9	10	10	9	10	90	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	2	2	AU		TRUE
6303164	https://www.airbnb.com/rooms/6303164	Apartment	Entire home/apt	Real Bed	3	90	strict_14_with_grace_period	2015-09-07T04:00:00Z	2019-01-02T05:00:00Z	6	2	2	27	2		265	200	200	10	4	NA	NA	NA	10	10	10	10	10	10	99	2	10	18	59	within an hour	100	FALSE	TRUE	FALSE	1	1	US		TRUE
6349210	https://www.airbnb.com/rooms/6349210	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2015-05-22T04:00:00Z	2019-02-18T05:00:00Z	6	2	3	56	1		90	0	40	20	2	500	1800	NA	10	10	10	10	10	10	98	27	57	87	150	within a few hours	100	TRUE	TRUE	TRUE	1	1	CA		TRUE
6355925	https://www.airbnb.com/rooms/6355925	Apartment	Entire home/apt	Real Bed	5	1125	strict_14_with_grace_period	2016-01-05T05:00:00Z	2017-01-01T05:00:00Z	4	2	2	2	1.5		350	1000	110	0	1	2443	NA	NA	9	9	10	10	10	10	90	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	AU		FALSE
640813	https://www.airbnb.com/rooms/640813	Apartment	Entire home/apt	Real Bed	5	25	strict_14_with_grace_period	2014-09-13T04:00:00Z	2017-06-05T04:00:00Z	6	2	3	4	1		160	200	100	20	4	2100	8000	NA	10	10	9	9	10	10	95	0	0	0	0	a few days or more	0	FALSE	TRUE	FALSE	2	2	US		TRUE
6185608	https://www.airbnb.com/rooms/6185608	Apartment	Entire home/apt	Real Bed	28	365	moderate	2015-05-19T04:00:00Z	2018-09-30T04:00:00Z	4	1	2	62	1		54	NA	50	20	4	700	1900	NA	10	10	10	10	10	9	95	0	11	11	29	within a few hours	100	TRUE	TRUE	FALSE	5	5	CA		FALSE
6214138	https://www.airbnb.com/rooms/6214138	Apartment	Entire home/apt	Real Bed	1	8	flexible	2015-05-30T04:00:00Z	2018-08-19T04:00:00Z	2	1	1	14	1		269	NA	NA	0	1	NA	NA	NA	10	9	10	10	10	10	96	0	0	18	293	within an hour	100	FALSE	TRUE	FALSE	2	2	TR		FALSE
6265781	https://www.airbnb.com/rooms/6265781	Apartment	Entire home/apt	Real Bed	3	1125	flexible	NA	NA	8	3	4	0	1.5		1313	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	within a day	50	FALSE	TRUE	FALSE	1	1	TR		FALSE
6270767	https://www.airbnb.com/rooms/6270767	Apartment	Private room	Real Bed	1	1125	strict_14_with_grace_period	2015-05-25T04:00:00Z	2019-02-11T05:00:00Z	2	1	1	90	1		80	NA	15	40	1	600	2520	NA	9	8	8	9	10	9	85	18	18	18	236	within an hour	100	FALSE	TRUE	FALSE	3	3	US		TRUE
6272817	https://www.airbnb.com/rooms/6272817	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	3	1	2	0	1		47	NA	NA	0	1	350	1000	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
6310609	https://www.airbnb.com/rooms/6310609	Apartment	Private room	Real Bed	2	1125	moderate	NA	NA	2	1	1	0	1		55	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	CA		TRUE
6313669	https://www.airbnb.com/rooms/6313669	House	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	3	1	3	0	1		121	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
6357128	https://www.airbnb.com/rooms/6357128	Apartment	Private room	Real Bed	4	365	strict_14_with_grace_period	2016-04-23T04:00:00Z	2018-10-02T04:00:00Z	2	1	1	20	1		95	200	50	25	2	NA	NA	NA	9	10	10	10	9	9	94	1	1	1	46	within a day	100	FALSE	TRUE	TRUE	1	1	US		TRUE
6357355	https://www.airbnb.com/rooms/6357355	House	Private room	Real Bed	2	30	moderate	2015-06-07T04:00:00Z	2019-02-10T05:00:00Z	2	1	1	10	1.5		99	NA	30	25	1	600	NA	NA	10	10	10	10	10	10	100	27	57	87	177	within a day	100	FALSE	TRUE	TRUE	2	2	US		TRUE
6358160	https://www.airbnb.com/rooms/6358160	Apartment	Entire home/apt	Real Bed	7	1125	flexible	2015-08-04T04:00:00Z	2015-08-04T04:00:00Z	5	2	2	1	1		95	NA	NA	0	1	NA	NA	NA	8	4	10	8	10	8	60	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	CA		TRUE
6376606	https://www.airbnb.com/rooms/6376606	Apartment	Private room	Real Bed	3	10	flexible	2015-07-03T04:00:00Z	2016-04-13T04:00:00Z	1	1	1	4	1		64	NA	NA	0	1	620	NA	NA	10	10	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
6381542	https://www.airbnb.com/rooms/6381542	Apartment	Entire home/apt	Real Bed	2	1124	moderate	2017-06-05T04:00:00Z	2019-02-22T05:00:00Z	4	1	2	24	1		50	NA	75	20	2	NA	NA	NA	10	10	10	10	10	9	90	7	11	26	301	within a few hours	100	FALSE	TRUE	FALSE	23	23	ES		TRUE
6404761	https://www.airbnb.com/rooms/6404761	House	Private room	Real Bed	1	1125	moderate	2015-10-10T04:00:00Z	2019-02-15T05:00:00Z	2	1	1	20	1		80	200	NA	0	1	500	NA	NA	10	10	10	10	10	10	96	25	55	85	360	within a few hours	100	FALSE	TRUE	TRUE	3	3	AU		TRUE
645976	https://www.airbnb.com/rooms/645976	Apartment	Private room	Real Bed	3	180	strict_14_with_grace_period	2012-10-01T04:00:00Z	2012-11-30T05:00:00Z	2	1	2	7	1		891	NA	179	119	2	NA	NA	NA	9	8	9	9	8	10	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	2	2	TR		FALSE
